Time,Distance[km],Battery SOC[%],Motor RPS,Motor RPM,Speed[km/h],Motor Torque,SOC Voltage[V],Electric_consumption_current[A],Electirc Power[W],Motor Power[W]
4136,40.4227775,92.5144098,5.76239686,0.0960399477,0.0927661743,0.000695885683,372.005764,0.805880213,0.00422579968,0.000419923021
4137,40.4228033,92.5142201,5.76009263,0.0960015438,0.0927290796,0.000695602745,372.005688,0.805880375,0.00422250301,0.000419584438
4138,40.4228291,92.5140304,5.75778932,0.0959631553,0.0926919996,0.000695319925,372.005612,0.805880537,0.00421920889,0.00041924613
4139,40.4228548,92.5138407,5.75548693,0.0959247821,0.0926549345,0.000695037221,372.005536,0.8058807,0.0042159173,0.000418908095
4140,40.4228805,92.513651,5.75318546,0.0958864243,0.0926178842,0.000694754634,372.00546,0.805880862,0.00421262825,0.000418570333
4141,40.4229063,92.5134613,5.75088491,0.0958480818,0.0925808487,0.000694472163,372.005385,0.805881025,0.00420934174,0.000418232845
4142,40.422932,92.5132716,5.74858528,0.0958097546,0.092543828,0.00069418981,372.005309,0.805881187,0.00420605776,0.000417895631
4143,40.4229577,92.5130818,5.74628657,0.0957714428,0.0925068222,0.000693907573,372.005233,0.805881349,0.00420277631,0.000417558689
4144,40.4229834,92.5128921,5.74398878,0.0957331463,0.0924698311,0.000693625452,372.005157,0.805881512,0.00419949739,0.00041722202
4145,40.423009,92.5127024,5.74169191,0.0956948651,0.0924328548,0.000693343448,372.005081,0.805881674,0.004196221,0.000416885624
4146,40.4230347,92.5125127,5.73939595,0.0956565992,0.0923958933,0.000693061561,372.005005,0.805881837,0.00419294714,0.0004165495
4147,40.4230604,92.512323,5.73710092,0.0956183486,0.0923589466,0.00069277979,372.004929,0.805881999,0.0041896758,0.000416213648
4148,40.423086,92.5121333,5.7348068,0.0955801133,0.0923220147,0.000692498135,372.004853,0.805882161,0.00418640699,0.000415878068
4149,40.4231117,92.5119436,5.7325136,0.0955418933,0.0922850975,0.000692216597,372.004777,0.805882324,0.00418314069,0.00041554276
4150,40.4231373,92.5117539,5.73022132,0.0955036886,0.0922481951,0.000691935175,372.004702,0.805882486,0.00417987691,0.000415207723
4151,40.4231629,92.5115642,5.72792995,0.0954654992,0.0922113074,0.000691653869,372.004626,0.805882649,0.00417661565,0.000414872957
4152,40.4231885,92.5113744,5.7256395,0.095427325,0.0921744345,0.000691372679,372.00455,0.805882811,0.00417335691,0.000414538462
4153,40.4232141,92.5111847,5.72334997,0.0953891661,0.0921375764,0.000691091606,372.004474,0.805882973,0.00417010068,0.000414204238
4154,40.4232397,92.510995,5.72106135,0.0953510225,0.092100733,0.000690810648,372.004398,0.805883136,0.00416684696,0.000413870285
4155,40.4232653,92.5108053,5.71877364,0.0953128941,0.0920639043,0.000690529807,372.004322,0.805883298,0.00416359574,0.000413536602
4156,40.4232909,92.5106156,5.71648686,0.0952747809,0.0920270903,0.000690249082,372.004246,0.805883461,0.00416034704,0.000413203189
4157,40.4233164,92.5104259,5.71420098,0.095236683,0.0919902911,0.000689968472,372.00417,0.805883623,0.00415710084,0.000412870046
4158,40.423342,92.5102362,5.71191602,0.0951986003,0.0919535065,0.000689687979,372.004094,0.805883785,0.00415385714,0.000412537173
4159,40.4233675,92.5100465,5.70963197,0.0951605329,0.0919167367,0.000689407601,372.004019,0.805883948,0.00415061595,0.000412204569
4160,40.423393,92.5098568,5.70734884,0.0951224807,0.0918799816,0.000689127339,372.003943,0.80588411,0.00414737725,0.000411872234
4161,40.4234185,92.509667,5.70506662,0.0950844437,0.0918432412,0.000688847193,372.003867,0.805884273,0.00414414106,0.000411540168
4162,40.423444,92.5094773,5.70278531,0.0950464219,0.0918065155,0.000688567162,372.003791,0.805884435,0.00414090735,0.000411208372
4163,40.4234695,92.5092876,5.70050492,0.0950084153,0.0917698044,0.000688287247,372.003715,0.805884597,0.00413767615,0.000410876843
4164,40.423495,92.5090979,5.69822543,0.0949704239,0.0917331081,0.000688007448,372.003639,0.80588476,0.00413444743,0.000410545583
4165,40.4235205,92.5089082,5.69594686,0.0949324477,0.0916964264,0.000687727764,372.003563,0.805884922,0.00413122121,0.000410214592
4166,40.423546,92.5087185,5.6936692,0.0948944867,0.0916597594,0.000687448196,372.003487,0.805885084,0.00412799747,0.000409883868
4167,40.4235714,92.5085288,5.69139245,0.0948565408,0.091623107,0.000687168743,372.003412,0.805885247,0.00412477622,0.000409553412
4168,40.4235969,92.5083391,5.68911661,0.0948186102,0.0915864693,0.000686889406,372.003336,0.805885409,0.00412155745,0.000409223223
4169,40.4236223,92.5081493,5.68684168,0.0947806947,0.0915498463,0.000686610183,372.00326,0.805885572,0.00411834117,0.000408893302
4170,40.4236477,92.5079596,5.68456766,0.0947427943,0.0915132379,0.000686331077,372.003184,0.805885734,0.00411512737,0.000408563647
4171,40.4236732,92.5077699,5.68229455,0.0947049091,0.0914766441,0.000686052085,372.003108,0.805885896,0.00411191604,0.00040823426
4172,40.4236986,92.5075802,5.68002235,0.0946670391,0.091440065,0.000685773209,372.003032,0.805886059,0.0041087072,0.000407905139
4173,40.423724,92.5073905,5.67775105,0.0946291842,0.0914035005,0.000685494447,372.002956,0.805886221,0.00410550082,0.000407576284
4174,40.4237493,92.5072008,5.67548067,0.0945913445,0.0913669506,0.000685215801,372.00288,0.805886384,0.00410229693,0.000407247696
4175,40.4237747,92.5070111,5.67321119,0.0945535199,0.0913304153,0.00068493727,372.002804,0.805886546,0.0040990955,0.000406919374
4176,40.4238001,92.5068214,5.67094262,0.0945157104,0.0912938947,0.000684658854,372.002729,0.805886708,0.00409589654,0.000406591317
4177,40.4238254,92.5066317,5.66867496,0.094477916,0.0912573886,0.000684380553,372.002653,0.805886871,0.00409270005,0.000406263526
4178,40.4238508,92.5064419,5.6664082,0.0944401367,0.0912208971,0.000684102367,372.002577,0.805887033,0.00408950603,0.000405936
4179,40.4238761,92.5062522,5.66414235,0.0944023726,0.0911844203,0.000683824295,372.002501,0.805887196,0.00408631447,0.00040560874
4180,40.4239014,92.5060625,5.66187741,0.0943646235,0.091147958,0.000683546339,372.002425,0.805887358,0.00408312537,0.000405281744
4181,40.4239267,92.5058728,5.65961337,0.0943268896,0.0911115103,0.000683268497,372.002349,0.80588752,0.00407993873,0.000404955013
4182,40.4239521,92.5056831,5.65735024,0.0942891707,0.0910750772,0.00068299077,372.002273,0.805887683,0.00407675455,0.000404628546
4183,40.4239773,92.5054934,5.65508801,0.0942514669,0.0910386586,0.000682713157,372.002197,0.805887845,0.00407357283,0.000404302344
4184,40.4240026,92.5053037,5.65282669,0.0942137782,0.0910022546,0.00068243566,372.002121,0.805888008,0.00407039356,0.000403976406
4185,40.4240279,92.505114,5.65056627,0.0941761045,0.0909658652,0.000682158276,372.002046,0.80588817,0.00406721674,0.000403650731
4186,40.4240532,92.5049242,5.64830676,0.094138446,0.0909294903,0.000681881007,372.00197,0.805888332,0.00406404237,0.00040332532
4187,40.4240784,92.5047345,5.64604815,0.0941008024,0.09089313,0.000681603853,372.001894,0.805888495,0.00406087046,0.000403000173
4188,40.4241037,92.5045448,5.64379044,0.094063174,0.0908567842,0.000681326813,372.001818,0.805888657,0.00405770099,0.000402675288
4189,40.4241289,92.5043551,5.64153363,0.0940255606,0.0908204529,0.000681049888,372.001742,0.80588882,0.00405453396,0.000402350667
4190,40.4241541,92.5041654,5.63927773,0.0939879622,0.0907841362,0.000680773077,372.001666,0.805888982,0.00405136938,0.000402026308
4191,40.4241793,92.5039757,5.63702273,0.0939503788,0.0907478339,0.00068049638,372.00159,0.805889144,0.00404820724,0.000401702212
4192,40.4242045,92.503786,5.63476863,0.0939128105,0.0907115462,0.000680219797,372.001514,0.805889307,0.00404504754,0.000401378378
4193,40.4242297,92.5035962,5.63251543,0.0938752572,0.090675273,0.000679943328,372.001438,0.805889469,0.00404189028,0.000401054806
4194,40.4242549,92.5034065,5.63026314,0.093837719,0.0906390144,0.000679666974,372.001363,0.805889632,0.00403873546,0.000400731496
4195,40.4242801,92.5032168,5.62801174,0.0938001957,0.0906027702,0.000679390734,372.001287,0.805889794,0.00403558306,0.000400408448
4196,40.4243052,92.5030271,5.62576125,0.0937626874,0.0905665405,0.000679114607,372.001211,0.805889956,0.0040324331,0.000400085661
4197,40.4243304,92.5028374,5.62351165,0.0937251942,0.0905303253,0.000678838595,372.001135,0.805890119,0.00402928558,0.000399763136
4198,40.4243555,92.5026477,5.62126295,0.0936877159,0.0904941246,0.000678562696,372.001059,0.805890281,0.00402614047,0.000399440871
4199,40.4243807,92.502458,5.61901516,0.0936502526,0.0904579383,0.000678286912,372.000983,0.805890444,0.0040229978,0.000399118867
4200,40.4244058,92.5022683,5.61676826,0.0936128043,0.0904217665,0.000678011241,372.000907,0.805890606,0.00401985755,0.000398797124
4201,40.4244309,92.5020785,5.61452226,0.093575371,0.0903856092,0.000677735684,372.000831,0.805890768,0.00401671973,0.000398475642
4202,40.424456,92.5018888,5.61227716,0.0935379526,0.0903494663,0.000677460241,372.000756,0.805890931,0.00401358432,0.000398154419
4203,40.4244811,92.5016991,5.61003295,0.0935005492,0.0903133379,0.000677184912,372.00068,0.805891093,0.00401045134,0.000397833457
4204,40.4245062,92.5015094,5.60778965,0.0934631608,0.090277224,0.000676909696,372.000604,0.805891256,0.00400732077,0.000397512754
4205,40.4245313,92.5013197,5.60554724,0.0934257873,0.0902411245,0.000676634594,372.000528,0.805891418,0.00400419262,0.000397192311
4206,40.4245563,92.50113,5.60330572,0.0933884287,0.0902050394,0.000676359605,372.000452,0.80589158,0.00400106688,0.000396872127
4207,40.4245814,92.5009403,5.60106511,0.0933510851,0.0901689687,0.00067608473,372.000376,0.805891743,0.00399794355,0.000396552202
4208,40.4246064,92.5007506,5.59882539,0.0933137565,0.0901329125,0.000675809968,372.0003,0.805891905,0.00399482264,0.000396232536
4209,40.4246314,92.5005608,5.59658656,0.0932764427,0.0900968707,0.000675535319,372.000224,0.805892068,0.00399170413,0.000395913129
4210,40.4246565,92.5003711,5.59434863,0.0932391439,0.0900608433,0.000675260784,372.000148,0.80589223,0.00398858803,0.00039559398
4211,40.4246815,92.5001814,5.5921116,0.09320186,0.0900248303,0.000674986363,372.000073,0.805892392,0.00398547434,0.00039527509
4212,40.4247065,92.4999917,5.58987546,0.093164591,0.0899888317,0.000674712054,371.999997,0.805892555,0.00398236304,0.000394956458
4213,40.4247315,92.499802,5.58764021,0.0931273369,0.0899528475,0.000674437859,371.999921,0.805892717,0.00397925415,0.000394638083
4214,40.4247564,92.4996123,5.58540586,0.0930900977,0.0899168777,0.000674163777,371.999845,0.80589288,0.00397614766,0.000394319966
4215,40.4247814,92.4994226,5.5831724,0.0930528734,0.0898809223,0.000673889808,371.999769,0.805893042,0.00397304356,0.000394002107
4216,40.4248064,92.4992328,5.58093984,0.0930156639,0.0898449812,0.000673615952,371.999693,0.805893204,0.00396994187,0.000393684505
4217,40.4248313,92.4990431,5.57870816,0.0929784694,0.0898090546,0.000673342209,371.999617,0.805893367,0.00396684256,0.00039336716
4218,40.4248563,92.4988534,5.57647738,0.0929412897,0.0897731423,0.000673068579,371.999541,0.805893529,0.00396374565,0.000393050072
4219,40.4248812,92.4986637,5.57424749,0.0929041249,0.0897372443,0.000672795062,371.999465,0.805893692,0.00396065112,0.00039273324
4220,40.4249061,92.498474,5.5720185,0.0928669749,0.0897013607,0.000672521658,371.99939,0.805893854,0.00395755899,0.000392416665
4221,40.424931,92.4982843,5.56979039,0.0928298399,0.0896654915,0.000672248366,371.999314,0.805894016,0.00395446924,0.000392100346
4222,40.4249559,92.4980946,5.56756318,0.0927927196,0.0896296366,0.000671975188,371.999238,0.805894179,0.00395138188,0.000391784283
4223,40.4249808,92.4979048,5.56533685,0.0927556142,0.089593796,0.000671702122,371.999162,0.805894341,0.0039482969,0.000391468475
4224,40.4250057,92.4977151,5.56311142,0.0927185237,0.0895579698,0.000671429169,371.999086,0.805894504,0.0039452143,0.000391152923
4225,40.4250306,92.4975254,5.56088688,0.0926814479,0.0895221579,0.000671156328,371.99901,0.805894666,0.00394213408,0.000390837627
4226,40.4250555,92.4973357,5.55866322,0.092644387,0.0894863603,0.0006708836,371.998934,0.805894828,0.00393905624,0.000390522586
4227,40.4250803,92.497146,5.55644046,0.0926073409,0.089450577,0.000670610985,371.998858,0.805894991,0.00393598077,0.000390207799
4228,40.4251051,92.4969563,5.55421858,0.0925703097,0.089414808,0.000670338482,371.998783,0.805895153,0.00393290768,0.000389893268
4229,40.42513,92.4967666,5.55199759,0.0925332932,0.0893790534,0.000670066091,371.998707,0.805895316,0.00392983696,0.000389578991
4230,40.4251548,92.4965768,5.54977749,0.0924962915,0.089343313,0.000669793813,371.998631,0.805895478,0.00392676861,0.000389264968
4231,40.4251796,92.4963871,5.54755828,0.0924593047,0.0893075869,0.000669521648,371.998555,0.80589564,0.00392370262,0.000388951199
4232,40.4252044,92.4961974,5.54533996,0.0924223326,0.0892718752,0.000669249594,371.998479,0.805895803,0.00392063901,0.000388637685
4233,40.4252292,92.4960077,5.54312252,0.0923853753,0.0892361777,0.000668977653,371.998403,0.805895965,0.00391757776,0.000388324424
4234,40.425254,92.495818,5.54090597,0.0923484328,0.0892004944,0.000668705824,371.998327,0.805896128,0.00391451887,0.000388011416
4235,40.4252788,92.4956283,5.5386903,0.0923115051,0.0891648255,0.000668434107,371.998251,0.80589629,0.00391146235,0.000387698662
4236,40.4253035,92.4954386,5.53647552,0.0922745921,0.0891291708,0.000668162502,371.998175,0.805896453,0.00390840818,0.000387386161
4237,40.4253283,92.4952488,5.53426163,0.0922376939,0.0890935303,0.000667891009,371.9981,0.805896615,0.00390535637,0.000387073912
4238,40.425353,92.4950591,5.53204862,0.0922008104,0.0890579041,0.000667619629,371.998024,0.805896777,0.00390230692,0.000386761917
4239,40.4253778,92.4948694,5.5298365,0.0921639417,0.0890222922,0.00066734836,371.997948,0.80589694,0.00389925982,0.000386450173
4240,40.4254025,92.4946797,5.52762526,0.0921270877,0.0889866945,0.000667077203,371.997872,0.805897102,0.00389621508,0.000386138682
4241,40.4254272,92.49449,5.52541491,0.0920902485,0.088951111,0.000666806158,371.997796,0.805897265,0.00389317268,0.000385827444
4242,40.4254519,92.4943003,5.52320544,0.092053424,0.0889155418,0.000666535225,371.99772,0.805897427,0.00389013263,0.000385516456
4243,40.4254766,92.4941106,5.52099685,0.0920166142,0.0888799868,0.000666264404,371.997644,0.805897589,0.00388709493,0.000385205721
4244,40.4255013,92.4939208,5.51878915,0.0919798192,0.088844446,0.000665993694,371.997568,0.805897752,0.00388405958,0.000384895237
4245,40.425526,92.4937311,5.51658233,0.0919430388,0.0888089194,0.000665723096,371.997492,0.805897914,0.00388102657,0.000384585004
4246,40.4255506,92.4935414,5.51437639,0.0919062732,0.088773407,0.00066545261,371.997417,0.805898077,0.0038779959,0.000384275023
4247,40.4255753,92.4933517,5.51217134,0.0918695223,0.0887379088,0.000665182235,371.997341,0.805898239,0.00387496757,0.000383965292
4248,40.4255999,92.493162,5.50996716,0.091832786,0.0887024248,0.000664911972,371.997265,0.805898401,0.00387194158,0.000383655811
4249,40.4256246,92.4929723,5.50776387,0.0917960645,0.088666955,0.00066464182,371.997189,0.805898564,0.00386891793,0.000383346582
4250,40.4256492,92.4927826,5.50556146,0.0917593576,0.0886314994,0.00066437178,371.997113,0.805898726,0.00386589661,0.000383037602
4251,40.4256738,92.4925928,5.50335992,0.0917226654,0.088596058,0.000664101851,371.997037,0.805898889,0.00386287762,0.000382728872
4252,40.4256984,92.4924031,5.50115927,0.0916859879,0.0885606307,0.000663832034,371.996961,0.805899051,0.00385986096,0.000382420392
4253,40.425723,92.4922134,5.4989595,0.0916493251,0.0885252176,0.000663562327,371.996885,0.805899213,0.00385684664,0.000382112162
4254,40.4257476,92.4920237,5.49676061,0.0916126769,0.0884898187,0.000663292732,371.996809,0.805899376,0.00385383464,0.000381804181
4255,40.4257722,92.491834,5.4945626,0.0915760433,0.0884544339,0.000663023249,371.996734,0.805899538,0.00385082497,0.00038149645
4256,40.4257967,92.4916443,5.49236547,0.0915394245,0.0884190633,0.000662753876,371.996658,0.805899701,0.00384781762,0.000381188967
4257,40.4258213,92.4914545,5.49016921,0.0915028202,0.0883837068,0.000662484614,371.996582,0.805899863,0.00384481259,0.000380881733
4258,40.4258458,92.4912648,5.48797384,0.0914662306,0.0883483644,0.000662215464,371.996506,0.805900025,0.00384180988,0.000380574748
4259,40.4258704,92.4910751,5.48577934,0.0914296556,0.0883130362,0.000661946425,371.99643,0.805900188,0.00383880949,0.000380268011
4260,40.4258949,92.4908854,5.48358572,0.0913930953,0.0882777221,0.000661677496,371.996354,0.80590035,0.00383581142,0.000379961522
4261,40.4259194,92.4906957,5.48139297,0.0913565496,0.0882424221,0.000661408679,371.996278,0.805900513,0.00383281567,0.000379655281
4262,40.4259439,92.490506,5.47920111,0.0913200184,0.0882071363,0.000661139972,371.996202,0.805900675,0.00382982222,0.000379349289
4263,40.4259684,92.4903163,5.47701012,0.0912835019,0.0881718645,0.000660871376,371.996127,0.805900838,0.00382683109,0.000379043543
4264,40.4259929,92.4901265,5.47482,0.091247,0.0881366069,0.000660602891,371.996051,0.805901,0.00382384227,0.000378738045
4265,40.4260174,92.4899368,5.47263076,0.0912105127,0.0881013633,0.000660334517,371.995975,0.805901162,0.00382085576,0.000378432794
4266,40.4260418,92.4897471,5.4704424,0.09117404,0.0880661339,0.000660066253,371.995899,0.805901325,0.00381787155,0.00037812779
4267,40.4260663,92.4895574,5.46825491,0.0911375819,0.0880309185,0.0006597981,371.995823,0.805901487,0.00381488965,0.000377823033
4268,40.4260907,92.4893677,5.4660683,0.0911011383,0.0879957173,0.000659530058,371.995747,0.80590165,0.00381191005,0.000377518523
